element,GW,expected_goals,expected_assists
582,5,0.041998,0.106410
582,6,0.061408,0.015531
582,7,0.092012,0.000000
582,8,0.391638,0.000000
582,9,0.058229,0.000000
582,10,0.218008,0.000000
582,11,0.117807,0.000000
582,12,0.029450,0.000000
582,13,0.074949,0.000000
582,15,0.441729,0.000000
582,21,0.029300,0.000000
583,37,0.000000,0.038925
584,29,0.016840,0.000000
587,8,0.160105,0.307097
587,10,0.059981,0.108892
587,11,0.035404,0.007089
587,12,0.128611,0.054709
587,16,0.586144,0.000000
587,17,0.000000,0.036924
587,19,0.100378,0.000000
587,20,0.172926,0.782356
587,21,0.017576,0.018616
587,22,0.377811,0.144775
587,23,0.000000,0.018564
587,24,0.000000,0.074289
587,27,0.098319,0.029176
587,29,0.000000,0.772695
587,32,0.034879,0.000000
587,33,0.011245,0.000000
587,34,0.172708,0.742496
587,35,0.185773,0.000000
587,36,0.028218,0.239035
587,37,0.019040,0.843792
587,38,0.067197,0.000000
588,8,0.404206,0.403919
588,9,0.394356,0.254616
588,10,0.134716,0.061384
588,11,0.071572,0.471770
588,12,0.355307,0.000000
588,13,0.056927,0.000000
588,14,0.696434,0.000000
588,15,0.046673,0.051777
588,23,0.026354,0.000000
588,24,0.593590,0.000000
588,25,0.783673,0.079599
588,26,0.699266,0.000000
588,28,0.000000,0.337001
588,29,0.023993,0.245632
588,30,1.252342,0.041041
588,31,0.173485,0.046511
588,32,0.071467,0.000000
588,33,0.330456,0.063573
588,34,0.368348,0.353454
588,35,0.000000,0.172238
588,36,0.297330,0.058723
589,7,0.000000,0.021313
589,25,0.059822,0.000000
589,26,0.054343,0.000000
589,27,0.036847,0.027651
589,31,0.046994,0.138294
589,35,0.389404,0.457435
589,36,0.081678,0.104476
589,37,0.215071,0.000000
589,38,0.060016,0.000000
590,19,0.024316,0.024774
594,13,0.000000,0.097142
594,15,0.047151,0.000000
594,35,0.041874,0.000000
594,36,0.117430,0.000000
594,37,0.000000,0.084483
594,38,0.301817,0.000000
597,37,0.000000,0.020937
600,16,0.000000,0.018245
603,10,0.000000,0.123840
603,20,0.144446,0.000000
603,25,0.025748,0.426849
603,26,0.000000,0.084298
603,27,0.321772,0.000000
603,32,0.000000,0.034830
610,36,0.000000,0.019184
618,17,0.095037,0.000000
626,19,0.065649,0.000000
627,18,0.000000,0.027020
627,36,0.000000,0.273255
628,26,0.016267,0.000000
628,29,0.399441,0.000000
628,30,0.062247,0.000000
628,31,0.140020,0.071112
628,32,0.000000,0.039491
628,33,0.121769,0.057061
628,38,0.102547,0.000000
640,35,0.000000,0.044183
640,38,0.032980,0.301714
641,23,0.000000,0.013319
641,24,0.053271,0.000000
641,25,0.109910,0.000000
641,27,0.073884,0.000000
641,30,0.061914,0.000000
642,21,0.311680,0.000000
642,22,0.143579,0.010702
642,24,0.070398,0.000000
642,25,0.000000,0.128714
642,26,0.000000,0.015172
642,27,0.046863,0.626333
642,30,0.415985,0.160881
642,31,0.060929,0.000000
642,32,0.107297,0.039754
642,33,0.079962,0.000000
642,36,0.000000,0.057413
642,38,0.076406,0.000000
645,23,0.056422,0.000000
645,24,0.106681,0.040589
645,26,0.000000,0.109616
645,27,0.027831,0.111441
645,28,0.101080,0.037572
645,29,0.124056,0.175250
645,34,0.051219,0.219288
645,35,0.058289,0.053834
645,37,0.000000,0.624623
645,38,0.042870,0.226478
647,25,0.013590,0.000000
647,29,0.000000,0.088646
647,30,0.010625,0.000000
648,21,0.000000,0.329590
648,22,0.618243,0.000000
648,23,0.507655,0.000000
648,24,0.748487,0.000000
648,25,0.787537,0.027978
648,26,0.701583,0.000000
648,27,0.549476,0.000000
648,28,0.088138,0.054624
648,30,0.132279,0.023448
648,31,0.352009,0.354322
648,33,0.298391,0.000000
648,34,0.381411,0.016051
648,35,0.574786,0.000000
651,32,0.095500,0.000000
651,34,0.023838,0.000000
651,35,0.604728,0.000000
652,28,0.079036,0.000000
652,32,0.000000,0.024020
654,23,0.080057,0.000000
654,25,0.000000,0.015197
654,26,0.010145,0.039013
654,27,0.037386,0.018704
654,28,0.044337,0.078415
654,30,0.091177,0.019363
654,31,0.104054,0.191013
654,33,0.150852,0.000000
654,34,0.010027,0.000000
654,36,0.132980,0.000000
665,23,0.035340,0.000000
665,24,2.030048,0.054171
665,25,0.000000,0.015484
665,26,0.234499,0.318783
665,27,0.821674,0.000000
665,29,0.386072,0.000000
665,30,0.000000,0.082481
665,31,0.126184,0.031051
665,32,0.756035,0.000000
665,34,0.000000,0.033047
665,35,0.070558,0.000000
665,38,0.057903,0.072154
672,37,0.051489,0.000000
676,27,0.019108,0.000000
685,38,0.068684,0.000000
695,36,0.398618,0.075884
695,37,0.326661,0.000000
695,38,0.191080,0.332975
699,35,0.330109,0.000000
699,36,1.033265,0.019260
702,38,0.507014,0.016941
